1.0000000000000000e+00	2.6999999999999999e-05
9.9999723690170572e-01	2.7000186700276789e-05
9.9999447381104623e-01	2.7000373377521276e-05
9.9999171072802140e-01	2.7000560033299499e-05
9.8627948563121048e-01	2.8204096675081151e-05
9.7274722377696510e-01	2.9477241990881590e-05
9.5940063151593313e-01	3.0757145630574586e-05
9.4623716136579306e-01	3.2120222916811350e-05
9.3325430079699101e-01	3.3510385814941873e-05
9.2044957175317133e-01	3.4939010223615186e-05
9.0782053017818576e-01	3.6454297603092405e-05
8.9536476554959377e-01	3.7963369975112242e-05
8.8307990041856277e-01	3.9572760215760155e-05
8.7096358995608059e-01	4.1209222606855019e-05
8.5901352150539567e-01	4.2878412413647637e-05
8.4722741414059644e-01	4.4656691218974006e-05
8.3560301823124805e-01	4.6409204411337638e-05
8.2413811501300227e-01	4.8280729202370855e-05
8.1283051616409929e-01	5.0179685956678519e-05
8.0167806338767911e-01	5.2098837284655042e-05
7.9067862799982513e-01	5.4155613940267073e-05
7.7983011052325868e-01	5.6159593355934077e-05
7.6913044028660960e-01	5.8301906863006032e-05
7.5857757502918377e-01	6.0473998741343976e-05
7.4816950051115438e-01	6.2644609267081738e-05
7.3790423012910100e-01	6.4988880672689419e-05
7.2777980453682412e-01	6.7245652880033345e-05
7.1779429127136174e-01	6.9659125510532026e-05
7.0794578438413791e-01	7.2109237573626987e-05
6.9823240407717135e-01	7.4524611714817777e-05
6.8865229634427605e-01	7.7158398286880021e-05
6.7920363261718453e-01	7.9663215810078574e-05
6.6988460941652639e-01	8.2339703698227428e-05
6.6069344800759600e-01	8.5067661073429048e-05
6.5162839406084272e-01	8.7713776705403463e-05
6.4268771731701968e-01	9.0632435440133816e-05
6.3386971125692693e-01	9.3376219343865291e-05
6.2517269277568577e-01	9.6299805983682417e-05
6.1659500186148219e-01	9.9301861241766654e-05
6.0813500127871789e-01	1.0215938010422591e-04
5.9979107625550943e-01	1.0535258071821136e-04
5.9156163417547392e-01	1.0832456096931241e-04
5.8344510427374474e-01	1.1147315845919257e-04
5.7543993733715693e-01	1.1474394181016487e-04
5.6754460540854712e-01	1.1779111645023465e-04
5.5975760149511011e-01	1.2124419857178110e-04
5.5207743928075736e-01	1.2443501685834607e-04
5.4450265284242116e-01	1.2778256246839164e-04
5.3703179637025278e-01	1.3131702832571411e-04
5.2966344389165787e-01	1.3453310587275156e-04
5.2239618899911977e-01	1.3822846723690201e-04
5.1522864458175643e-01	1.4163320643399235e-04
5.0815944256056056e-01	1.4515214007099669e-04
5.0118723362727224e-01	1.4894703691183765e-04
4.9431068698683539e-01	1.5231572580231331e-04
4.8752849010338634e-01	1.5623394418674797e-04
4.8083934844972853e-01	1.5985458022365015e-04
4.7424198526024469e-01	1.6351834738774791e-04
4.6773514128719818e-01	1.6757285376254086e-04
4.6131757456037936e-01	1.7108549014581688e-04
4.5498806015004856e-01	1.7520603043498883e-04
4.4874538993313212e-01	1.7905292921045163e-04
4.4258837236262655e-01	1.8283838347274737e-04
4.3651583224016599e-01	1.8715374156382192e-04
4.3052661049171065e-01	1.9081191239348817e-04
4.2461956394631289e-01	1.9511345998836954e-04
4.1879356511791838e-01	1.9920570122042958e-04
4.1304750199016133e-01	2.0309541901571777e-04
4.0738027780411273e-01	2.0767359906888710e-04
4.0179081084893992e-01	2.1149108473984785e-04
3.9627803425543945e-01	2.1595172203695150e-04
3.9084089579240200e-01	2.2031617011887859e-04
3.8547835766577182e-01	2.2430078371423005e-04
3.8018939632056120e-01	2.2914238779500249e-04
3.7497300224548352e-01	2.3314633494230574e-04
3.6982817978026616e-01	2.3774390214487235e-04
3.6475394692560781e-01	2.4241303965944435e-04
3.5974933515574231e-01	2.4649370912770802e-04
3.5481338923357547e-01	2.5159545964339465e-04
3.4994516702835721e-01	2.5582667365040110e-04
3.4514373933585618e-01	2.6053971358722502e-04
3.4040818970100084e-01	2.6554831800792815e-04
3.3573761424295462e-01	2.6973939136489889e-04
3.3113112148259105e-01	2.7509165786605421e-04
3.2658783217233578e-01	2.7960383367294308e-04
3.2210687912834346e-01	2.8441350942619986e-04
3.1768740706497706e-01	2.8979432040033225e-04
3.1332857243155854e-01	2.9412608089544645e-04
3.0902954325135906e-01	2.9971099116654718e-04
3.0478949896279833e-01	3.0456861844238944e-04
3.0060763026282311e-01	3.0946190952323399e-04
2.9648313895243428e-01	3.1524053986929776e-04
2.9241523778433354e-01	3.1976172890697390e-04
2.8840315031266062e-01	3.2555248970278787e-04
2.8444611074479159e-01	3.3082712250220527e-04
2.8054336379517136e-01	3.3580144080299918e-04
2.7669416454115114e-01	3.4199095589728334e-04
2.7289777828080403e-01	3.4677051620438738e-04
2.6915348039269155e-01	3.5273261771554318e-04
2.6546055619755393e-01	3.5849724089269733e-04
2.6181830082189850e-01	3.6356634730553785e-04
2.5822601906345960e-01	3.7016218141744633e-04
2.5468302525850411e-01	3.7528942803288502e-04
2.5118864315095801e-01	3.8138438457416106e-04
2.4774220576332853e-01	3.8770578868159325e-04
2.4434305526939717e-01	3.9290652429701736e-04
2.4099054286865948e-01	3.9988269666658749e-04
2.3768402866248767e-01	4.0546495299599464e-04
2.3442288153199223e-01	4.1165708233097207e-04
2.3120647901755947e-01	4.1858651375444722e-04
2.2803420720004183e-01	4.2398539334052469e-04
2.2490546058357813e-01	4.3129327421067426e-04
2.2181964198002191e-01	4.3744999015980058e-04
2.1877616239495523e-01	4.4371638878262635e-04
2.1577444091526662e-01	4.5127928528927285e-04
2.1281390459827118e-01	4.5697747936336781e-04
2.0989398836235240e-01	4.6454854062863118e-04
2.0701413487910419e-01	4.7140114199330490e-04
2.0417379446695291e-01	4.7774441677180473e-04
2.0137242498623881e-01	4.8593073739503802e-04
1.9860949173573714e-01	4.9206549201859240e-04
1.9588446735059897e-01	4.9981942622128481e-04
1.9319683170169238e-01	5.0747673162627647e-04
1.9054607179632471e-01	5.1393918020212290e-04
1.8793168168032684e-01	5.2269659057926660e-04
1.8535316234148114e-01	5.2943686781208683e-04
1.8281002161427429e-01	5.3729601894994300e-04
1.8030177408595691e-01	5.4583606906802404e-04
1.7782794100389229e-01	5.5251291829127344e-04
1.7538805018417614e-01	5.6174571005604282e-04
1.7298163592151014e-01	5.6928000555920709e-04
1.7060823890031232e-01	5.7719008272866061e-04
1.6826740610704671e-01	5.8664063320675746e-04
1.6595869074375605e-01	5.9368882072391026e-04
