1.0000000000000000e+00	4.3000000000000002e-05
9.9999723690170572e-01	4.3000297337477849e-05
9.9999447381104623e-01	4.3000594638274630e-05
9.9999171072802140e-01	4.3000891904884388e-05
9.8627948563121048e-01	4.4917635445499351e-05
9.7274722377696510e-01	4.6945237244736902e-05
9.5940063151593313e-01	4.8983602300544320e-05
9.4623716136579306e-01	5.1154429089735801e-05
9.3325430079699101e-01	5.3368392223795151e-05
9.2044957175317133e-01	5.5643608874645570e-05
9.0782053017818576e-01	5.8056844330849568e-05
8.9536476554959377e-01	6.0460181812214373e-05
8.8307990041856277e-01	6.3023284788059681e-05
8.7096358995608059e-01	6.5629502670172784e-05
8.5901352150539567e-01	6.8287841992102172e-05
8.4722741414059644e-01	7.1119915645029221e-05
8.3560301823124805e-01	7.3910955173609575e-05
8.2413811501300227e-01	7.6891531692662208e-05
8.1283051616409929e-01	7.9915796153226472e-05
8.0167806338767911e-01	8.2972222342225785e-05
7.9067862799982513e-01	8.6247829608571201e-05
7.7983011052325868e-01	8.9439352381670239e-05
7.6913044028660960e-01	9.2851185004044957e-05
7.5857757502918377e-01	9.6310442439916129e-05
7.4816950051115438e-01	9.9767340684609466e-05
7.3790423012910100e-01	1.0350080996020467e-04
7.2777980453682412e-01	1.0709492866079017e-04
7.1779429127136174e-01	1.1093860729454668e-04
7.0794578438413791e-01	1.1484063761725343e-04
6.9823240407717135e-01	1.1868734458285284e-04
6.8865229634427605e-01	1.2288189356798892e-04
6.7920363261718453e-01	1.2687104740123140e-04
6.6988460941652639e-01	1.3113360218606012e-04
6.6069344800759600e-01	1.3547812689471402e-04
6.5162839406084272e-01	1.3969231104933775e-04
6.4268771731701968e-01	1.4434054533057311e-04
6.3386971125692693e-01	1.4871027525132941e-04
6.2517269277568577e-01	1.5336635767770331e-04
6.1659500186148219e-01	1.5814740864428134e-04
6.0813500127871789e-01	1.6269827201782609e-04
5.9979107625550943e-01	1.6778373966231899e-04
5.9156163417547392e-01	1.7251689339555483e-04
5.8344510427374474e-01	1.7753132643499322e-04
5.7543993733715693e-01	1.8274035177172639e-04
5.6754460540854712e-01	1.8759325953183608e-04
5.5975760149511011e-01	1.9309261254022168e-04
5.5207743928075736e-01	1.9817428610771146e-04
5.4450265284242116e-01	2.0350556244963752e-04
5.3703179637025278e-01	2.0913452659278105e-04
5.2966344389165787e-01	2.1425642787139642e-04
5.2239618899911977e-01	2.2014163300689728e-04
5.1522864458175643e-01	2.2556399543188942e-04
5.0815944256056056e-01	2.3116822307600756e-04
5.0118723362727224e-01	2.3721194767438398e-04
4.9431068698683539e-01	2.4257689664810084e-04
4.8752849010338634e-01	2.4881702222331301e-04
4.8083934844972853e-01	2.5458322035615608e-04
4.7424198526024469e-01	2.6041810880268051e-04
4.6773514128719818e-01	2.6687528562179262e-04
4.6131757456037936e-01	2.7246948430626692e-04
4.5498806015004856e-01	2.7903182624827667e-04
4.4874538993313212e-01	2.8515836874252478e-04
4.4258837236262655e-01	2.9118705516025743e-04
4.3651583224016599e-01	2.9805966249048764e-04
4.3052661049171065e-01	3.0388563825625470e-04
4.2461956394631289e-01	3.1073625109254605e-04
4.1879356511791838e-01	3.1725352416582357e-04
4.1304750199016133e-01	3.2344825991387709e-04
4.0738027780411273e-01	3.3073943555410860e-04
4.0179081084893992e-01	3.3681913495601146e-04
3.9627803425543945e-01	3.4392311287361865e-04
3.9084089579240200e-01	3.5087390055964397e-04
3.8547835766577182e-01	3.5721976665594010e-04
3.8018939632056120e-01	3.6493046945124433e-04
3.7497300224548352e-01	3.7130712601917098e-04
3.6982817978026616e-01	3.7862917748992603e-04
3.6475394692560781e-01	3.8606521130942970e-04
3.5974933515574231e-01	3.9256405527740259e-04
3.5481338923357547e-01	4.0068906535793865e-04
3.4994516702835721e-01	4.0742766544317325e-04
3.4514373933585618e-01	4.1493361793515718e-04
3.4040818970100084e-01	4.2291028423479193e-04
3.3573761424295462e-01	4.2958495661811572e-04
3.3113112148259105e-01	4.3810893660143214e-04
3.2658783217233578e-01	4.4529499436795868e-04
3.2210687912834346e-01	4.5295484834536665e-04
3.1768740706497706e-01	4.6152428804491311e-04
3.1332857243155854e-01	4.6842301772232403e-04
3.0902954325135906e-01	4.7731750445036407e-04
3.0478949896279833e-01	4.8505372566744166e-04
3.0060763026282311e-01	4.9284674479619587e-04
2.9648313895243428e-01	5.0204974868066658e-04
2.9241523778433354e-01	5.0925016085177335e-04
2.8840315031266062e-01	5.1847248360066523e-04
2.8444611074479159e-01	5.2687282472565990e-04
2.8054336379517136e-01	5.3479488720470033e-04
2.7669416454115114e-01	5.4465226309559714e-04
2.7289777828080403e-01	5.5226415543654028e-04
2.6915348039269155e-01	5.6175935413950125e-04
2.6546055619755393e-01	5.7094005031052217e-04
2.6181830082189850e-01	5.7901307163468253e-04
2.5822601906345960e-01	5.8951754818328665e-04
2.5468302525850411e-01	5.9768316316342527e-04
2.5118864315095801e-01	6.0738994580323321e-04
2.4774220576332853e-01	6.1745736715951944e-04
2.4434305526939717e-01	6.2574002017666368e-04
2.4099054286865948e-01	6.3685022061709306e-04
2.3768402866248767e-01	6.4574048069725187e-04
2.3442288153199223e-01	6.5560202000851983e-04
2.3120647901755947e-01	6.6663778116441677e-04
2.2803420720004183e-01	6.7523599680150803e-04
2.2490546058357813e-01	6.8687447374285156e-04
2.2181964198002191e-01	6.9667961395811814e-04
2.1877616239495523e-01	7.0665943398706243e-04
2.1577444091526662e-01	7.1870404694208956e-04
2.1281390459827118e-01	7.2777894861564339e-04
2.0989398836235240e-01	7.3983656470475866e-04
2.0701413487910419e-01	7.5074996687812465e-04
2.0417379446695291e-01	7.6085221930313231e-04
2.0137242498623881e-01	7.7388969288828575e-04
1.9860949173573714e-01	7.8365985765913168e-04
1.9588446735059897e-01	7.9600871583378923e-04
1.9319683170169238e-01	8.0820368370099985e-04
1.9054607179632471e-01	8.1849573143289724e-04
1.8793168168032684e-01	8.3244271832982734e-04
1.8535316234148114e-01	8.4317723392284363e-04
1.8281002161427429e-01	8.5569365980904912e-04
1.8030177408595691e-01	8.6929448036746678e-04
1.7782794100389229e-01	8.7992798098226316e-04
1.7538805018417614e-01	8.9463205675577892e-04
1.7298163592151014e-01	9.0663111996452472e-04
1.7060823890031232e-01	9.1922865027142494e-04
1.6826740610704671e-01	9.3427952695877587e-04
1.6595869074375605e-01	9.4550441818979183e-04
1.6368165214278085e-01	9.6075640737490258e-04
1.6143585568264862e-01	9.7431759035187799e-04
1.5922087270511701e-01	9.8698740352070181e-04
1.5703628043335524e-01	1.0034254457951264e-03
1.5488166189124813e-01	1.0155898997189522e-03
1.5275660582380726e-01	1.0311543109775248e-03
1.5066070661867420e-01	1.0465254235224434e-03
1.4859356422870071e-01	1.0593782734270489e-03
1.4655478409559117e-01	1.0770190950666683e-03
1.4454397707459277e-01	1.0905483904853971e-03
1.4256075936021884e-01	1.1062134746652932e-03
1.4060475241299139e-01	1.1235372023130103e-03
1.3867558288718887e-01	1.1368371763283297e-03
1.3677288255958489e-01	1.1553828796878173e-03
1.3489628825916533e-01	1.1707321406000900e-03
1.3304544179780911e-01	1.1863765388457647e-03
1.3121998990192030e-01	1.2056372486813575e-03
1.2941958414499863e-01	1.2198145754817094e-03
1.2764388088113438e-01	1.2388928580155053e-03
1.2589254117941673e-01	1.2564734751405618e-03
1.2416523075924110e-01	1.2721400474144022e-03
1.2246161992650484e-01	1.2931281361223596e-03
1.2078138351067802e-01	1.3087573594365153e-03
1.1912420080273746e-01	1.3279960998089646e-03
1.1748975549395295e-01	1.3480835560463398e-03
1.1587773561551258e-01	1.3640437219342401e-03
1.1428783347897717e-01	1.3863557373060655e-03
1.1271974561755102e-01	1.4040887071741985e-03
1.1117317272815913e-01	1.4232220680609161e-03
1.0964781961431848e-01	1.4458628684351400e-03
1.0814339512979380e-01	1.4626486450385028e-03
1.0665961212302577e-01	1.4857398296415707e-03
1.0519618738232230e-01	1.5061917161182721e-03
1.0375284158180124e-01	1.5251819479516495e-03
1.0232929922807543e-01	1.5501269354472400e-03
1.0092528860766843e-01	1.5685058909402970e-03
9.9540541735152713e-02	1.5918036827357145e-03
9.8174794301998436e-02	1.6154048825548174e-03
9.6827785626124888e-02	1.6345506351290390e-03
9.5499258602143589e-02	1.6612472304579405e-03
9.4188959652284118e-02	1.6821214309712372e-03
9.2896638677993637e-02	1.7051928729963715e-03
9.1622049012199960e-02	1.7320381211907274e-03
9.0364947372230151e-02	1.7520292251223112e-03
8.9125093813374537e-02	1.7797014757823684e-03
8.7902251683088434e-02	1.8039280758379141e-03
8.6696187575821648e-02	1.8266723345255914e-03
8.5506671288468339e-02	1.8564152567242470e-03
8.4333475776427524e-02	1.8782916460704780e-03
8.3176377110267111e-02	1.9061207144300621e-03
8.2035154432981816e-02	1.9342791015915909e-03
8.0909589917838240e-02	1.9570929193821070e-03
7.9799468726797648e-02	1.9889416764103563e-03
7.8704578969509872e-02	2.0139271184567947e-03
7.7624711662869175e-02	2.0413151957389564e-03
7.6559660691125617e-02	2.0734783082593661e-03
7.5509222766543385e-02	2.0973255812048817e-03
7.4473197390598891e-02	2.1301846408817333e-03
7.3451386815711492e-02	2.1593986515883049e-03
7.2443596007498987e-02	2.1862603680167830e-03
7.1449632607551328e-02	2.2218545305850664e-03
7.0469306896714684e-02	2.2481727756783073e-03
6.9502431758879685e-02	2.2809417606437215e-03
6.8548822645266141e-02	2.3150431497250767e-03
6.7608297539198184e-02	2.3420308086239973e-03
6.6680676921362203e-02	2.3798735828317150e-03
6.5765783735542052e-02	2.4102811569376393e-03
6.4863443354823830e-02	2.4422658237287179e-03
