1.0000000000000000e+00	7.2999999999999998e-01
9.9999723690170572e-01	7.2999697955292886e-01
9.9999447381104623e-01	7.2999395846073978e-01
9.9999171072802140e-01	7.2999093676579352e-01
9.8627948563121048e-01	7.2155919535265300e-01
9.7274722377696510e-01	7.1358648762330568e-01
9.5940063151593313e-01	7.0454023501333263e-01
9.4623716136579306e-01	6.9620689745230147e-01
9.3325430079699101e-01	6.8728869276070015e-01
9.2044957175317133e-01	6.7806350272330296e-01
9.0782053017818576e-01	6.6943514009076577e-01
8.9536476554959377e-01	6.5966664976538669e-01
8.8307990041856277e-01	6.5066300485380080e-01
8.7096358995608059e-01	6.4114194856844831e-01
8.5901352150539567e-01	6.3124575130013383e-01
8.4722741414059644e-01	6.2208010523725199e-01
8.3560301823124805e-01	6.1173579625877883e-01
8.2413811501300227e-01	6.0219007269157221e-01
8.1283051616409929e-01	5.9222632730934566e-01
8.0167806338767911e-01	5.8181886930661453e-01
7.9067862799982513e-01	5.7227299777893015e-01
7.7983011052325868e-01	5.6154391488499311e-01
7.6913044028660960e-01	5.5162320885384841e-01
7.5857757502918377e-01	5.4141272322943246e-01
7.4816950051115438e-01	5.3069314238189980e-01
7.3790423012910100e-01	5.2095334143145811e-01
7.2777980453682412e-01	5.1006319317714799e-01
7.1779429127136174e-01	4.9996291215190142e-01
7.0794578438413791e-01	4.8972319549752069e-01
6.9823240407717135e-01	4.7891616142485471e-01
6.8865229634427605e-01	4.6918376352568469e-01
6.7920363261718453e-01	4.5837149785067471e-01
6.6988460941652639e-01	4.4830034263426022e-01
6.6069344800759600e-01	4.3825235957672165e-01
6.5162839406084272e-01	4.2759004134006406e-01
6.4268771731701968e-01	4.1806462548079198e-01
6.3386971125692693e-01	4.0756422623213256e-01
6.2517269277568577e-01	3.9772709954900531e-01
6.1659500186148219e-01	3.8807633452742518e-01
6.0813500127871789e-01	3.7777918030370400e-01
5.9979107625550943e-01	3.6864211536535046e-01
5.9156163417547392e-01	3.5866310878733576e-01
5.8344510427374474e-01	3.4924490370944633e-01
5.7543993733715693e-01	3.4016492922572455e-01
5.6754460540854712e-01	3.3042455143139954e-01
5.5975760149511011e-01	3.2182571153029749e-01
5.5207743928075736e-01	3.1253767849334924e-01
5.4450265284242116e-01	3.0369060999427699e-01
5.3703179637025278e-01	2.9531181114269534e-01
5.2966344389165787e-01	2.8627863613623866e-01
5.2239618899911977e-01	2.7832823353368102e-01
5.1522864458175643e-01	2.6985151349834546e-01
5.0815944256056056e-01	2.6168764221193158e-01
5.0118723362727224e-01	2.5409237869764045e-01
4.9431068698683539e-01	2.4586941915100122e-01
4.8752849010338634e-01	2.3863556425597779e-01
4.8083934844972853e-01	2.3103876549298069e-01
4.7424198526024469e-01	2.2362804143097448e-01
4.6773514128719818e-01	2.1685200237336821e-01
4.6131757456037936e-01	2.0949465613422250e-01
4.5498806015004856e-01	2.0300597525191902e-01
4.4874538993313212e-01	1.9630944769032926e-01
4.4258837236262655e-01	1.8968244710354237e-01
4.3651583224016599e-01	1.8372078181654700e-01
4.3052661049171065e-01	1.7724143403352260e-01
4.2461956394631289e-01	1.7149323837398708e-01
4.1879356511791838e-01	1.6567673779177300e-01
4.1304750199016133e-01	1.5983058852079723e-01
